profile_id,lon_r,lat_r,path_to_img,object_id,lon,lat,datetime,depth,taxon,large_group,pixel_id,case
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744389.jpg,57744389,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,170.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744391.jpg,57744391,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,171.6,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744392.jpg,57744392,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,171.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744394.jpg,57744394,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,173.5,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744395.jpg,57744395,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,173.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744396.jpg,57744396,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,175,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744398.jpg,57744398,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,176.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744400.jpg,57744400,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,179.6,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744401.jpg,57744401,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,181.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744402.jpg,57744402,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,188.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744403.jpg,57744403,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,189.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744405.jpg,57744405,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,190.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744408.jpg,57744408,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,200.1,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744409.jpg,57744409,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,200.2,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744410.jpg,57744410,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,203.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744411.jpg,57744411,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,204.2,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744414.jpg,57744414,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,211.1,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744419.jpg,57744419,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,213.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744424.jpg,57744424,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,218.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744427.jpg,57744427,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,219.2,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744428.jpg,57744428,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,221.4,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744429.jpg,57744429,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,221.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744430.jpg,57744430,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,222.6,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744432.jpg,57744432,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,225.3,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744433.jpg,57744433,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,225.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744440.jpg,57744440,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,229.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744442.jpg,57744442,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,230.3,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744445.jpg,57744445,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,230.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744447.jpg,57744447,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,232.2,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744449.jpg,57744449,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,232.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744452.jpg,57744452,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,237,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744457.jpg,57744457,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,238.6,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744458.jpg,57744458,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,239.3,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744459.jpg,57744459,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,239.8,Ostracoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744460.jpg,57744460,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,239.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744462.jpg,57744462,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,240.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744463.jpg,57744463,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,241.4,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744464.jpg,57744464,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,241.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744467.jpg,57744467,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,242.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744468.jpg,57744468,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,243.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744469.jpg,57744469,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,244,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744471.jpg,57744471,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,244.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744475.jpg,57744475,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,246.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744477.jpg,57744477,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,248.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744478.jpg,57744478,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,248.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744479.jpg,57744479,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,249,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744480.jpg,57744480,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,250.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744488.jpg,57744488,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,253.3,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744492.jpg,57744492,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,254.3,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744495.jpg,57744495,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,254.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744499.jpg,57744499,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,255.5,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744502.jpg,57744502,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,255.5,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744512.jpg,57744512,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,256.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744514.jpg,57744514,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,257.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744517.jpg,57744517,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,259,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744518.jpg,57744518,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,259.1,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744520.jpg,57744520,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,260.3,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744521.jpg,57744521,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,262.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744522.jpg,57744522,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,262.6,Acantharea,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744523.jpg,57744523,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,262.8,Eumalacostraca,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744524.jpg,57744524,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,263.6,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744526.jpg,57744526,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,264.5,Foraminifera,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744528.jpg,57744528,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,265.1,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744530.jpg,57744530,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,266.1,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744538.jpg,57744538,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,269.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744539.jpg,57744539,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,269.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744541.jpg,57744541,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,270.1,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744542.jpg,57744542,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,270.3,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744543.jpg,57744543,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,271.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744546.jpg,57744546,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,272.2,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744547.jpg,57744547,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,272.2,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744549.jpg,57744549,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,272.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744550.jpg,57744550,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,272.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744552.jpg,57744552,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,273.4,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744553.jpg,57744553,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,274.2,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744555.jpg,57744555,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,275.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744558.jpg,57744558,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,276.4,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744561.jpg,57744561,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,280.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744562.jpg,57744562,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,280.6,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744567.jpg,57744567,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,282,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744569.jpg,57744569,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,282.7,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744572.jpg,57744572,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,283,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744573.jpg,57744573,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,283.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744575.jpg,57744575,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,284.5,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744576.jpg,57744576,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,284.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744580.jpg,57744580,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,285.8,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744583.jpg,57744583,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,286.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744584.jpg,57744584,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,287.6,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744585.jpg,57744585,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,287.6,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744586.jpg,57744586,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,288.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744587.jpg,57744587,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,289,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744591.jpg,57744591,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,292.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744594.jpg,57744594,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,294.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744595.jpg,57744595,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,295.1,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744600.jpg,57744600,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,297.1,other Crustacea,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744601.jpg,57744601,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,297.2,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744602.jpg,57744602,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,298.4,Copepoda,Crustacea,4,Low taxonomic evenness
40077,-19.375,23.125,~/Documents/Data/UVP5/images/40077/57744612.jpg,57744612,-19.30995,23.0002333333333,2017-07-16T08:20:18Z,304.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744040.jpg,57744040,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,51.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744043.jpg,57744043,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,53.1,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744044.jpg,57744044,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,53.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744045.jpg,57744045,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,53.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744046.jpg,57744046,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,54.4,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744047.jpg,57744047,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,54.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744048.jpg,57744048,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,55,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744049.jpg,57744049,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,55.4,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744050.jpg,57744050,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,55.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744051.jpg,57744051,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,56.3,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744052.jpg,57744052,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,56.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744053.jpg,57744053,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,57.3,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744054.jpg,57744054,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,57.4,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744057.jpg,57744057,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,59.4,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744058.jpg,57744058,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,59.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744059.jpg,57744059,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,59.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744060.jpg,57744060,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,59.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744061.jpg,57744061,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,60,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744062.jpg,57744062,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,60,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744063.jpg,57744063,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,60,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744064.jpg,57744064,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,60.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744065.jpg,57744065,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,60.8,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744066.jpg,57744066,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,60.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744068.jpg,57744068,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,63.1,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744069.jpg,57744069,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,63.2,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744071.jpg,57744071,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,64.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744072.jpg,57744072,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,64.9,other Rhizaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744073.jpg,57744073,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,65.1,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744074.jpg,57744074,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,65.2,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744075.jpg,57744075,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,65.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744076.jpg,57744076,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,66.3,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744078.jpg,57744078,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,68.5,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744080.jpg,57744080,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,68.9,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744081.jpg,57744081,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,69.7,Phaeodaria,Rhizaria,4,Low taxonomic evenness
40076,-19.375,23.125,~/Documents/Data/UVP5/images/40076/57744082.jpg,57744082,-19.3099833333333,23.0002333333333,2017-07-16T07:33:35Z,70,Phaeodaria,Rhizaria,4,Low taxonomic evenness
